alg,label,assinatura,detalhe
c149,ZDT4,mesmo_inode=6,"{""exp_main_c149_ZDT4_42.jsonl"": ""mesmo_inode"", ""exp_main_c149_ZDT4_42.manifest.json"": ""mesmo_inode"", ""exp_main_c149_ZDT4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c149_ZDT4_42__real.parquet"": ""mesmo_inode"", ""exp_main_c149_ZDT4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c149_ZDT4_42__timing.parquet"": ""mesmo_inode""}"
c149,ZDT6,mesmo_inode=6,"{""exp_main_c149_ZDT6_42.jsonl"": ""mesmo_inode"", ""exp_main_c149_ZDT6_42.manifest.json"": ""mesmo_inode"", ""exp_main_c149_ZDT6_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c149_ZDT6_42__real.parquet"": ""mesmo_inode"", ""exp_main_c149_ZDT6_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c149_ZDT6_42__timing.parquet"": ""mesmo_inode""}"
c149,q10_DTLZ2,mesmo_inode=6,"{""exp_batch_c149_DTLZ2_42.jsonl"": ""mesmo_inode"", ""exp_batch_c149_DTLZ2_42.manifest.json"": ""mesmo_inode"", ""exp_batch_c149_DTLZ2_42__pop.parquet"": ""mesmo_inode"", ""exp_batch_c149_DTLZ2_42__real.parquet"": ""mesmo_inode"", ""exp_batch_c149_DTLZ2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_batch_c149_DTLZ2_42__timing.parquet"": ""mesmo_inode""}"
c149,q10_MMF16_20,mesmo_inode=6,"{""exp_batch_c149_MMF16_20_42.jsonl"": ""mesmo_inode"", ""exp_batch_c149_MMF16_20_42.manifest.json"": ""mesmo_inode"", ""exp_batch_c149_MMF16_20_42__pop.parquet"": ""mesmo_inode"", ""exp_batch_c149_MMF16_20_42__real.parquet"": ""mesmo_inode"", ""exp_batch_c149_MMF16_20_42__surrogate.parquet"": ""mesmo_inode"", ""exp_batch_c149_MMF16_20_42__timing.parquet"": ""mesmo_inode""}"
c149,q10_WFG9,mesmo_inode=6,"{""exp_batch_c149_WFG9_42.jsonl"": ""mesmo_inode"", ""exp_batch_c149_WFG9_42.manifest.json"": ""mesmo_inode"", ""exp_batch_c149_WFG9_42__pop.parquet"": ""mesmo_inode"", ""exp_batch_c149_WFG9_42__real.parquet"": ""mesmo_inode"", ""exp_batch_c149_WFG9_42__surrogate.parquet"": ""mesmo_inode"", ""exp_batch_c149_WFG9_42__timing.parquet"": ""mesmo_inode""}"
c149,q10_ZDT1,mesmo_inode=6,"{""exp_batch_c149_ZDT1_42.jsonl"": ""mesmo_inode"", ""exp_batch_c149_ZDT1_42.manifest.json"": ""mesmo_inode"", ""exp_batch_c149_ZDT1_42__pop.parquet"": ""mesmo_inode"", ""exp_batch_c149_ZDT1_42__real.parquet"": ""mesmo_inode"", ""exp_batch_c149_ZDT1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_batch_c149_ZDT1_42__timing.parquet"": ""mesmo_inode""}"
c149,q10_ZDT4,DIFERE_tam=4;igual_copia=2,"{""exp_batch_c149_ZDT4_42.jsonl"": ""DIFERE_tam(379041vs376939)"", ""exp_batch_c149_ZDT4_42.manifest.json"": ""DIFERE_tam(26317vs25501)"", ""exp_batch_c149_ZDT4_42__pop.parquet"": ""igual_copia"", ""exp_batch_c149_ZDT4_42__real.parquet"": ""DIFERE_tam(124039vs126091)"", ""exp_batch_c149_ZDT4_42__surrogate.parquet"": ""igual_copia"", ""exp_batch_c149_ZDT4_42__timing.parquet"": ""DIFERE_tam(6789vs6865)""}"
c154,BBOB_F1,mesmo_inode=6,"{""exp_main_c154_BBOB_F1_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_BBOB_F1_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_BBOB_F1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F1_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F1_42__timing.parquet"": ""mesmo_inode""}"
c154,BBOB_F17,mesmo_inode=6,"{""exp_main_c154_BBOB_F17_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_BBOB_F17_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_BBOB_F17_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F17_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F17_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F17_42__timing.parquet"": ""mesmo_inode""}"
c154,BBOB_F22,mesmo_inode=6,"{""exp_main_c154_BBOB_F22_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_BBOB_F22_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_BBOB_F22_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F22_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F22_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F22_42__timing.parquet"": ""mesmo_inode""}"
c154,BBOB_F37,mesmo_inode=6,"{""exp_main_c154_BBOB_F37_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_BBOB_F37_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_BBOB_F37_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F37_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F37_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F37_42__timing.parquet"": ""mesmo_inode""}"
c154,BBOB_F49,mesmo_inode=6,"{""exp_main_c154_BBOB_F49_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_BBOB_F49_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_BBOB_F49_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F49_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F49_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F49_42__timing.parquet"": ""mesmo_inode""}"
c154,BBOB_F5,mesmo_inode=6,"{""exp_main_c154_BBOB_F5_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_BBOB_F5_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_BBOB_F5_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F5_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F5_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_BBOB_F5_42__timing.parquet"": ""mesmo_inode""}"
c154,DTLZ1,mesmo_inode=6,"{""exp_main_c154_DTLZ1_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_DTLZ1_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_DTLZ1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_DTLZ1_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_DTLZ1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_DTLZ1_42__timing.parquet"": ""mesmo_inode""}"
c154,MMF1,mesmo_inode=6,"{""exp_main_c154_MMF1_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_MMF1_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_MMF1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF1_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF1_42__timing.parquet"": ""mesmo_inode""}"
c154,MMF11_L,mesmo_inode=6,"{""exp_main_c154_MMF11_L_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_MMF11_L_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_MMF11_L_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF11_L_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF11_L_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF11_L_42__timing.parquet"": ""mesmo_inode""}"
c154,MMF4,mesmo_inode=6,"{""exp_main_c154_MMF4_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_MMF4_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_MMF4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF4_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_MMF4_42__timing.parquet"": ""mesmo_inode""}"
c154,ZDT4,mesmo_inode=6,"{""exp_main_c154_ZDT4_42.jsonl"": ""mesmo_inode"", ""exp_main_c154_ZDT4_42.manifest.json"": ""mesmo_inode"", ""exp_main_c154_ZDT4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c154_ZDT4_42__real.parquet"": ""mesmo_inode"", ""exp_main_c154_ZDT4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c154_ZDT4_42__timing.parquet"": ""mesmo_inode""}"
c217,BBOB_F1,mesmo_inode=6,"{""exp_main_c217_BBOB_F1_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_BBOB_F1_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_BBOB_F1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F1_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F1_42__timing.parquet"": ""mesmo_inode""}"
c217,BBOB_F17,mesmo_inode=6,"{""exp_main_c217_BBOB_F17_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_BBOB_F17_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_BBOB_F17_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F17_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F17_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F17_42__timing.parquet"": ""mesmo_inode""}"
c217,BBOB_F22,mesmo_inode=6,"{""exp_main_c217_BBOB_F22_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_BBOB_F22_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_BBOB_F22_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F22_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F22_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F22_42__timing.parquet"": ""mesmo_inode""}"
c217,BBOB_F37,mesmo_inode=6,"{""exp_main_c217_BBOB_F37_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_BBOB_F37_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_BBOB_F37_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F37_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F37_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F37_42__timing.parquet"": ""mesmo_inode""}"
c217,BBOB_F49,mesmo_inode=6,"{""exp_main_c217_BBOB_F49_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_BBOB_F49_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_BBOB_F49_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F49_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F49_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F49_42__timing.parquet"": ""mesmo_inode""}"
c217,BBOB_F5,mesmo_inode=6,"{""exp_main_c217_BBOB_F5_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_BBOB_F5_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_BBOB_F5_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F5_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F5_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F5_42__timing.parquet"": ""mesmo_inode""}"
c217,BBOB_F55,mesmo_inode=6,"{""exp_main_c217_BBOB_F55_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_BBOB_F55_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_BBOB_F55_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F55_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F55_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_BBOB_F55_42__timing.parquet"": ""mesmo_inode""}"
c217,DTLZ1,mesmo_inode=6,"{""exp_main_c217_DTLZ1_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_DTLZ1_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_DTLZ1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ1_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ1_42__timing.parquet"": ""mesmo_inode""}"
c217,DTLZ2,igual_copia=6,"{""exp_main_c217_DTLZ2_42.jsonl"": ""igual_copia"", ""exp_main_c217_DTLZ2_42.manifest.json"": ""igual_copia"", ""exp_main_c217_DTLZ2_42__pop.parquet"": ""igual_copia"", ""exp_main_c217_DTLZ2_42__real.parquet"": ""igual_copia"", ""exp_main_c217_DTLZ2_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c217_DTLZ2_42__timing.parquet"": ""igual_copia""}"
c217,DTLZ3,mesmo_inode=6,"{""exp_main_c217_DTLZ3_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_DTLZ3_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_DTLZ3_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ3_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ3_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ3_42__timing.parquet"": ""mesmo_inode""}"
c217,DTLZ4,mesmo_inode=6,"{""exp_main_c217_DTLZ4_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_DTLZ4_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_DTLZ4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ4_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ4_42__timing.parquet"": ""mesmo_inode""}"
c217,DTLZ7,mesmo_inode=6,"{""exp_main_c217_DTLZ7_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_DTLZ7_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_DTLZ7_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ7_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ7_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_DTLZ7_42__timing.parquet"": ""mesmo_inode""}"
c217,MMF1,igual_copia=6,"{""exp_main_c217_MMF1_42.jsonl"": ""igual_copia"", ""exp_main_c217_MMF1_42.manifest.json"": ""igual_copia"", ""exp_main_c217_MMF1_42__pop.parquet"": ""igual_copia"", ""exp_main_c217_MMF1_42__real.parquet"": ""igual_copia"", ""exp_main_c217_MMF1_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c217_MMF1_42__timing.parquet"": ""igual_copia""}"
c217,MMF11_L,mesmo_inode=6,"{""exp_main_c217_MMF11_L_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_MMF11_L_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_MMF11_L_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF11_L_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF11_L_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF11_L_42__timing.parquet"": ""mesmo_inode""}"
c217,MMF16_20,mesmo_inode=6,"{""exp_main_c217_MMF16_20_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_MMF16_20_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_MMF16_20_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF16_20_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF16_20_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF16_20_42__timing.parquet"": ""mesmo_inode""}"
c217,MMF4,mesmo_inode=6,"{""exp_main_c217_MMF4_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_MMF4_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_MMF4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF4_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_MMF4_42__timing.parquet"": ""mesmo_inode""}"
c217,WFG1,mesmo_inode=6,"{""exp_main_c217_WFG1_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_WFG1_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_WFG1_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG1_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG1_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG1_42__timing.parquet"": ""mesmo_inode""}"
c217,WFG2,mesmo_inode=6,"{""exp_main_c217_WFG2_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_WFG2_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_WFG2_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG2_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG2_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG2_42__timing.parquet"": ""mesmo_inode""}"
c217,WFG4,mesmo_inode=6,"{""exp_main_c217_WFG4_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_WFG4_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_WFG4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG4_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG4_42__timing.parquet"": ""mesmo_inode""}"
c217,WFG5,mesmo_inode=6,"{""exp_main_c217_WFG5_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_WFG5_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_WFG5_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG5_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG5_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG5_42__timing.parquet"": ""mesmo_inode""}"
c217,WFG9,mesmo_inode=6,"{""exp_main_c217_WFG9_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_WFG9_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_WFG9_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG9_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG9_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_WFG9_42__timing.parquet"": ""mesmo_inode""}"
c217,ZDT1,igual_copia=6,"{""exp_main_c217_ZDT1_42.jsonl"": ""igual_copia"", ""exp_main_c217_ZDT1_42.manifest.json"": ""igual_copia"", ""exp_main_c217_ZDT1_42__pop.parquet"": ""igual_copia"", ""exp_main_c217_ZDT1_42__real.parquet"": ""igual_copia"", ""exp_main_c217_ZDT1_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c217_ZDT1_42__timing.parquet"": ""igual_copia""}"
c217,ZDT3,mesmo_inode=6,"{""exp_main_c217_ZDT3_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_ZDT3_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_ZDT3_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT3_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT3_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT3_42__timing.parquet"": ""mesmo_inode""}"
c217,ZDT4,mesmo_inode=6,"{""exp_main_c217_ZDT4_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_ZDT4_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_ZDT4_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT4_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT4_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT4_42__timing.parquet"": ""mesmo_inode""}"
c217,ZDT6,mesmo_inode=6,"{""exp_main_c217_ZDT6_42.jsonl"": ""mesmo_inode"", ""exp_main_c217_ZDT6_42.manifest.json"": ""mesmo_inode"", ""exp_main_c217_ZDT6_42__pop.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT6_42__real.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT6_42__surrogate.parquet"": ""mesmo_inode"", ""exp_main_c217_ZDT6_42__timing.parquet"": ""mesmo_inode""}"
c238,BBOB_F1,igual_copia=6,"{""exp_main_c238_BBOB_F1_42.jsonl"": ""igual_copia"", ""exp_main_c238_BBOB_F1_42.manifest.json"": ""igual_copia"", ""exp_main_c238_BBOB_F1_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F1_42__real.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F1_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F1_42__timing.parquet"": ""igual_copia""}"
c238,BBOB_F17,igual_copia=6,"{""exp_main_c238_BBOB_F17_42.jsonl"": ""igual_copia"", ""exp_main_c238_BBOB_F17_42.manifest.json"": ""igual_copia"", ""exp_main_c238_BBOB_F17_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F17_42__real.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F17_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F17_42__timing.parquet"": ""igual_copia""}"
c238,BBOB_F22,igual_copia=6,"{""exp_main_c238_BBOB_F22_42.jsonl"": ""igual_copia"", ""exp_main_c238_BBOB_F22_42.manifest.json"": ""igual_copia"", ""exp_main_c238_BBOB_F22_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F22_42__real.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F22_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F22_42__timing.parquet"": ""igual_copia""}"
c238,BBOB_F37,igual_copia=6,"{""exp_main_c238_BBOB_F37_42.jsonl"": ""igual_copia"", ""exp_main_c238_BBOB_F37_42.manifest.json"": ""igual_copia"", ""exp_main_c238_BBOB_F37_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F37_42__real.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F37_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F37_42__timing.parquet"": ""igual_copia""}"
c238,BBOB_F49,igual_copia=6,"{""exp_main_c238_BBOB_F49_42.jsonl"": ""igual_copia"", ""exp_main_c238_BBOB_F49_42.manifest.json"": ""igual_copia"", ""exp_main_c238_BBOB_F49_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F49_42__real.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F49_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F49_42__timing.parquet"": ""igual_copia""}"
c238,BBOB_F5,igual_copia=6,"{""exp_main_c238_BBOB_F5_42.jsonl"": ""igual_copia"", ""exp_main_c238_BBOB_F5_42.manifest.json"": ""igual_copia"", ""exp_main_c238_BBOB_F5_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F5_42__real.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F5_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F5_42__timing.parquet"": ""igual_copia""}"
c238,BBOB_F55,igual_copia=6,"{""exp_main_c238_BBOB_F55_42.jsonl"": ""igual_copia"", ""exp_main_c238_BBOB_F55_42.manifest.json"": ""igual_copia"", ""exp_main_c238_BBOB_F55_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F55_42__real.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F55_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_BBOB_F55_42__timing.parquet"": ""igual_copia""}"
c238,DTLZ1,igual_copia=6,"{""exp_main_c238_DTLZ1_42.jsonl"": ""igual_copia"", ""exp_main_c238_DTLZ1_42.manifest.json"": ""igual_copia"", ""exp_main_c238_DTLZ1_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ1_42__real.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ1_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ1_42__timing.parquet"": ""igual_copia""}"
c238,DTLZ2,igual_copia=6,"{""exp_main_c238_DTLZ2_42.jsonl"": ""igual_copia"", ""exp_main_c238_DTLZ2_42.manifest.json"": ""igual_copia"", ""exp_main_c238_DTLZ2_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ2_42__real.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ2_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ2_42__timing.parquet"": ""igual_copia""}"
c238,DTLZ3,igual_copia=6,"{""exp_main_c238_DTLZ3_42.jsonl"": ""igual_copia"", ""exp_main_c238_DTLZ3_42.manifest.json"": ""igual_copia"", ""exp_main_c238_DTLZ3_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ3_42__real.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ3_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ3_42__timing.parquet"": ""igual_copia""}"
c238,DTLZ4,igual_copia=6,"{""exp_main_c238_DTLZ4_42.jsonl"": ""igual_copia"", ""exp_main_c238_DTLZ4_42.manifest.json"": ""igual_copia"", ""exp_main_c238_DTLZ4_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ4_42__real.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ4_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ4_42__timing.parquet"": ""igual_copia""}"
c238,DTLZ7,igual_copia=6,"{""exp_main_c238_DTLZ7_42.jsonl"": ""igual_copia"", ""exp_main_c238_DTLZ7_42.manifest.json"": ""igual_copia"", ""exp_main_c238_DTLZ7_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ7_42__real.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ7_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_DTLZ7_42__timing.parquet"": ""igual_copia""}"
c238,MMF1,igual_copia=6,"{""exp_main_c238_MMF1_42.jsonl"": ""igual_copia"", ""exp_main_c238_MMF1_42.manifest.json"": ""igual_copia"", ""exp_main_c238_MMF1_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_MMF1_42__real.parquet"": ""igual_copia"", ""exp_main_c238_MMF1_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_MMF1_42__timing.parquet"": ""igual_copia""}"
c238,MMF11_L,igual_copia=6,"{""exp_main_c238_MMF11_L_42.jsonl"": ""igual_copia"", ""exp_main_c238_MMF11_L_42.manifest.json"": ""igual_copia"", ""exp_main_c238_MMF11_L_42__pop.parquet"": ""igual_copia"", ""exp_main_c238_MMF11_L_42__real.parquet"": ""igual_copia"", ""exp_main_c238_MMF11_L_42__surrogate.parquet"": ""igual_copia"", ""exp_main_c238_MMF11_L_42__timing.parquet"": ""igual_copia""}"
